afile	alang	akorp	astatus	sentlength	ppron	possdet	indef	cconj	whconj	relativ	pied	correl	copula	attrib	pasttense	lexdens	lexTTR	mquantif	mpred	finites	infs	pverbals	deverbals	bypassives	longpassives	sconj	addit	advers	caus	tempseq	epist	but	comp	sup	neg	numcls	simple	demdets	nnargs	mhd	mdd	acl	aux	aux:pass	ccomp	nsubj:pass	parataxis	xcomp,alang
S03E07_chunk_015	de	Subtitles Data	conllu_chunks	9.13953488372093	0.09414758269720101	0.0	0.0	0.16279069767441862	0.023255813953488372	0.09302325581395349	0.0	0.0	0.16279069767441862	0.06976744186046512	0.06976744186046512	0.33078880407124683	0.9848484848484849	0.022900763358778626	0.16279069767441862	1.1842105263157894	0.05263157894736842	0.0	0.05263157894736842	0.0	0.046511627906976744	0.09302325581395349	0.0	0.06976744186046512	0.023255813953488372	0.11627906976744186	0.0	0.09302325581395349	0.0	0.0	0.18604651162790697	0.32558139534883723	0.7441860465116279	0.0	0.34328358208955223	2.4533292668723585	1.0384150770949678	0.03488372093023256	0.046511627906976744	0.015503875968992248	0.06976744186046512	0.007751937984496124	0.09302325581395349	0.05813953488372093,
S03E07_chunk_016	de	Subtitles Data	conllu_chunks	7.902439024390244	0.1388888888888889	0.0030864197530864196	0.0030864197530864196	0.14634146341463414	0.0	0.024390243902439025	0.0	0.0	0.14634146341463414	0.04878048780487805	0.0975609756097561	0.32407407407407407	1.0	0.015432098765432098	0.3170731707317073	1.1764705882352942	0.0	0.0	0.058823529411764705	0.0	0.0	0.0975609756097561	0.07317073170731707	0.04878048780487805	0.0975609756097561	0.07317073170731707	0.024390243902439025	0.12195121951219512	0.023255813953488372	0.0	0.21951219512195122	0.17073170731707318	0.8292682926829268	0.0	0.25757575757575757	2.1969488545887397	0.9395134038606062	0.024390243902439025	0.17073170731707318	0.0	0.04878048780487805	0.0	0.04878048780487805	0.04878048780487805,
S03E07_chunk_017	de	Subtitles Data	conllu_chunks	8.5	0.07720588235294118	0.007352941176470588	0.007352941176470588	0.1875	0.0	0.0625	0.0	0.0	0.09375	0.15625	0.0625	0.3382352941176471	1.0	0.022058823529411766	0.09375	1.0666666666666667	0.1	0.0	0.06666666666666667	0.03125	0.0	0.0625	0.03125	0.0	0.0625	0.0625	0.0	0.0625	0.0	0.0	0.09375	0.34375	0.71875	0.003676470588235294	0.36	2.4558238636363634	0.9217960858585856	0.010416666666666666	0.15625	0.03125	0.0	0.0	0.08333333333333333	0.0625,
S01E02_chunk_001	en	Subtitles Data	conllu_chunks	10.853658536585366	0.10112359550561797	0.015730337078651686	0.008988764044943821	0.024390243902439025	0.0	0.12195121951219512	0.0	0.0	0.21951219512195122	0.14634146341463414	0.2682926829268293	0.2786516853932584	0.96875	0.0	0.12195121951219512	1.18	0.0	0.0	0.1	0.0	0.0	0.024390243902439025	0.04878048780487805	0.024390243902439025	0.0	0.0	0.024390243902439025	0.0	0.04	0.0	0.36585365853658536	0.5609756097560976	0.5365853658536586	0.01348314606741573	0.27941176470588236	2.5841997732062287	1.0255756060454766	0.012195121951219513	0.2097560975609756	0.0	0.041463414634146344	0.0	0.19593495934959348	0.10162601626016259,
S01E02_chunk_002	en	Subtitles Data	conllu_chunks	10.76595744680851	0.1067193675889328	0.011857707509881422	0.005928853754940711	0.0851063829787234	0.0	0.14893617021276595	0.02127659574468085	0.0	0.2765957446808511	0.3617021276595745	0.2978723404255319	0.32608695652173914	0.9593023255813954	0.0	0.06382978723404255	0.9848484848484849	0.16666666666666666	0.06060606060606061	0.015151515151515152	0.0	0.0	0.02127659574468085	0.02127659574468085	0.0	0.0	0.0	0.02127659574468085	0.0	0.025	0.025	0.19148936170212766	0.8936170212765957	0.3829787234042553	0.009881422924901186	0.34444444444444444	2.4822778835755583	0.951048814318691	0.0	0.19148936170212766	0.0	0.0	0.0	0.30319148936170215	0.18617021276595744,
S01E02_chunk_003	en	Subtitles Data	conllu_chunks	10.6875	0.07992202729044834	0.029239766081871343	0.001949317738791423	0.125	0.020833333333333332	0.041666666666666664	0.0	0.0	0.3333333333333333	0.3125	0.3541666666666667	0.3391812865497076	0.9775280898876404	0.0	0.10416666666666667	1.0491803278688525	0.16393442622950818	0.04918032786885246	0.0	0.020833333333333332	0.0	0.0625	0.020833333333333332	0.020833333333333332	0.041666666666666664	0.020833333333333332	0.0	0.0	0.0	0.0	0.22916666666666666	0.6875	0.5	0.015594541910331383	0.41975308641975306	2.5397599430010422	0.8984875497452899	0.020833333333333332	0.23958333333333334	0.010416666666666666	0.0	0.010416666666666666	0.1875	0.15625,
S01E02_chunk_004	en	Subtitles Data	conllu_chunks	9.74468085106383	0.0982532751091703	0.028384279475982533	0.004366812227074236	0.1702127659574468	0.0	0.1276595744680851	0.0	0.0	0.3617021276595745	0.23404255319148937	0.3191489361702128	0.31222707423580787	1.0	0.0	0.06382978723404255	1.18	0.1	0.02	0.08	0.0	0.0	0.10638297872340426	0.0	0.0	0.0425531914893617	0.0	0.0	0.02127659574468085	0.0	0.06060606060606061	0.14893617021276595	0.44680851063829785	0.6595744680851063	0.004366812227074236	0.3373493975903614	2.498172494421094	0.9297273244361713	0.02127659574468085	0.21985815602836878	0.0	0.08156028368794326	0.0	0.16134751773049644	0.047872340425531915,
S01E02_chunk_005	en	Subtitles Data	conllu_chunks	10.208333333333334	0.12244897959183673	0.0163265306122449	0.004081632653061225	0.125	0.0	0.10416666666666667	0.0	0.0	0.2916666666666667	0.2916666666666667	0.3125	0.3163265306122449	1.0	0.0	0.125	1.1016949152542372	0.1694915254237288	0.0	0.01694915254237288	0.0	0.020833333333333332	0.10416666666666667	0.0	0.0	0.0	0.0	0.08333333333333333	0.0625	0.0	0.07692307692307693	0.20833333333333334	0.7083333333333334	0.5208333333333334	0.01020408163265306	0.18478260869565216	2.3611004310017476	0.950378728544847	0.020833333333333332	0.24131944444444442	0.006944444444444444	0.022569444444444444	0.006944444444444444	0.17013888888888887	0.11458333333333333,
S01E02_chunk_006	en	Subtitles Data	conllu_chunks	10.041666666666666	0.0975103734439834	0.024896265560165973	0.006224066390041493	0.1875	0.020833333333333332	0.10416666666666667	0.0	0.0	0.1875	0.22916666666666666	0.3958333333333333	0.31742738589211617	1.0	0.0	0.14583333333333334	0.9464285714285714	0.05357142857142857	0.05357142857142857	0.07142857142857142	0.0	0.041666666666666664	0.14583333333333334	0.0	0.0	0.0	0.0	0.08333333333333333	0.020833333333333332	0.0	0.03225806451612903	0.10416666666666667	0.625	0.5416666666666666	0.008298755186721992	0.2727272727272727	2.5289473836348835	0.9060247622747623	0.07291666666666667	0.22916666666666666	0.015625	0.03298611111111111	0.005208333333333333	0.11458333333333333	0.11284722222222221,
S01E02_chunk_007	en	Subtitles Data	conllu_chunks	10.279069767441861	0.11538461538461539	0.024886877828054297	0.00904977375565611	0.16279069767441862	0.023255813953488372	0.046511627906976744	0.0	0.0	0.37209302325581395	0.20930232558139536	0.32558139534883723	0.3054298642533937	0.9782608695652174	0.0	0.18604651162790697	1.16	0.12	0.02	0.02	0.0	0.0	0.11627906976744186	0.046511627906976744	0.023255813953488372	0.0	0.0	0.0	0.06976744186046512	0.07142857142857142	0.0	0.3488372093023256	0.4883720930232558	0.5581395348837209	0.00904977375565611	0.3023255813953488	2.536497954769609	0.9997508487464568	0.03488372093023256	0.251937984496124	0.007751937984496124	0.031007751937984496	0.007751937984496124	0.18604651162790697	0.08527131782945736,
S01E02_chunk_008	en	Subtitles Data	conllu_chunks	10.304347826086957	0.11181434599156118	0.02531645569620253	0.006329113924050633	0.15217391304347827	0.08695652173913043	0.043478260869565216	0.0	0.0	0.34782608695652173	0.17391304347826086	0.41304347826086957	0.3206751054852321	0.9743589743589743	0.0	0.13043478260869565	1.126984126984127	0.07936507936507936	0.031746031746031744	0.031746031746031744	0.0	0.021739130434782608	0.15217391304347827	0.0	0.0	0.06521739130434782	0.021739130434782608	0.021739130434782608	0.043478260869565216	0.0	0.0	0.32608695652173914	0.6956521739130435	0.5	0.010548523206751054	0.3333333333333333	2.414890755379886	0.9960940931049628	0.0	0.26811594202898553	0.010869565217391304	0.04528985507246377	0.010869565217391304	0.23007246376811596	0.08695652173913043,
S01E02_chunk_009	en	Subtitles Data	conllu_chunks	10.155555555555555	0.09846827133479212	0.015317286652078774	0.006564551422319475	0.1111111111111111	0.044444444444444446	0.08888888888888889	0.0	0.0	0.4666666666666667	0.2	0.26666666666666666	0.29978118161925604	0.9927536231884058	0.0	0.1111111111111111	1.5142857142857142	0.08571428571428572	0.02857142857142857	0.0	0.0	0.022222222222222223	0.022222222222222223	0.022222222222222223	0.0	0.0	0.022222222222222223	0.022222222222222223	0.044444444444444446	0.02127659574468085	0.02127659574468085	0.3111111111111111	0.4888888888888889	0.6444444444444445	0.010940919037199124	0.24242424242424243	2.404586092919426	0.9748981882315213	0.007407407407407407	0.22407407407407404	0.005555555555555556	0.011111111111111112	0.005555555555555556	0.15185185185185185	0.06111111111111111,
S01E02_chunk_010	en	Subtitles Data	conllu_chunks	10.066666666666666	0.10816777041942605	0.01545253863134658	0.011037527593818985	0.2222222222222222	0.044444444444444446	0.17777777777777778	0.0	0.0	0.24444444444444444	0.17777777777777778	0.3111111111111111	0.32450331125827814	0.9865771812080537	0.0	0.08888888888888889	0.8823529411764706	0.10294117647058823	0.04411764705882353	0.0	0.0	0.0	0.08888888888888889	0.044444444444444446	0.022222222222222223	0.0	0.044444444444444446	0.022222222222222223	0.06666666666666667	0.09375	0.03125	0.3333333333333333	0.7777777777777778	0.37777777777777777	0.004415011037527594	0.19480519480519481	2.4776981099014126	0.9583718630106657	0.027777777777777776	0.2648148148148148	0.0	0.014814814814814814	0.0	0.09814814814814814	0.17222222222222222,
S01E02_chunk_011	en	Subtitles Data	conllu_chunks	10.05	0.15671641791044777	0.017412935323383085	0.0	0.175	0.075	0.175	0.0	0.0	0.225	0.125	0.275	0.26119402985074625	0.9722222222222222	0.0	0.175	1.25	0.0	0.038461538461538464	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.1	0.0	0.0	0.05	0.0	0.475	0.55	0.65	0.012437810945273632	0.23170731707317074	2.4603060134310133	0.8294184981684982	0.008333333333333333	0.2225	0.0	0.1	0.0	0.10500000000000001	0.03916666666666667,
S01E02_chunk_012	en	Subtitles Data	conllu_chunks	11.191489361702128	0.12737642585551331	0.015209125475285171	0.005703422053231939	0.1702127659574468	0.02127659574468085	0.10638297872340426	0.0	0.0	0.2978723404255319	0.06382978723404255	0.3617021276595745	0.30988593155893535	0.9644970414201184	0.0	0.1702127659574468	1.1176470588235294	0.04411764705882353	0.029411764705882353	0.058823529411764705	0.0	0.0425531914893617	0.10638297872340426	0.0	0.0	0.0425531914893617	0.0	0.02127659574468085	0.0425531914893617	0.02564102564102564	0.02564102564102564	0.3404255319148936	0.7872340425531915	0.44680851063829785	0.009505703422053232	0.24210526315789474	2.5048200026923424	0.994729561218923	0.04680851063829788	0.3294326241134752	0.012411347517730495	0.02730496453900709	0.012411347517730495	0.16489361702127658	0.06631205673758864,
S01E02_chunk_013	en	Subtitles Data	conllu_chunks	10.536585365853659	0.09953703703703703	0.02546296296296296	0.0023148148148148147	0.21951219512195122	0.0	0.04878048780487805	0.0	0.0	0.24390243902439024	0.1951219512195122	0.3170731707317073	0.33796296296296297	0.9733333333333334	0.0	0.21951219512195122	1.1	0.06	0.02	0.14	0.0	0.04878048780487805	0.12195121951219512	0.0	0.024390243902439025	0.04878048780487805	0.0	0.0975609756097561	0.04878048780487805	0.06060606060606061	0.0	0.34146341463414637	0.6585365853658537	0.5853658536585366	0.013888888888888888	0.39473684210526316	2.5206737332700104	0.9518616563866884	0.012195121951219513	0.22804878048780486	0.018292682926829267	0.038617886178861784	0.018292682926829267	0.17032520325203251	0.05081300813008129,
S01E02_chunk_014	en	Subtitles Data	conllu_chunks	4.666666666666667	0.21428571428571427	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	0.3333333333333333	0.35714285714285715	1.0	0.0	0.0	1.0	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.3333333333333333	0.0	0.0	2.2222222222222228	0.38888888888888884	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666,
S02E06_chunk_001	en	Subtitles Data	conllu_chunks	10.688888888888888	0.14553014553014554	0.014553014553014554	0.004158004158004158	0.15555555555555556	0.022222222222222223	0.044444444444444446	0.0	0.0	0.26666666666666666	0.2	0.37777777777777777	0.2910602910602911	0.9459459459459459	0.0	0.2	1.105263157894737	0.14035087719298245	0.05263157894736842	0.0	0.0	0.0	0.06666666666666667	0.0	0.022222222222222223	0.022222222222222223	0.022222222222222223	0.0	0.022222222222222223	0.029411764705882353	0.058823529411764705	0.26666666666666666	0.6739130434782609	0.5217391304347826	0.002079002079002079	0.2087912087912088	2.595103708831779	1.0281771980456191	0.010869565217391304	0.3264492753623188	0.0	0.08152173913043478	0.0	0.16557971014492753	0.11123188405797102,
S02E06_chunk_002	en	Subtitles Data	conllu_chunks	10.022222222222222	0.0975609756097561	0.008869179600886918	0.0066518847006651885	0.17777777777777778	0.022222222222222223	0.2	0.0	0.0	0.3111111111111111	0.3333333333333333	0.24444444444444444	0.29711751662971175	0.9781021897810219	0.0	0.08888888888888889	1.0344827586206897	0.13793103448275862	0.034482758620689655	0.017241379310344827	0.0	0.044444444444444446	0.15555555555555556	0.044444444444444446	0.0	0.0	0.044444444444444446	0.044444444444444446	0.044444444444444446	0.0	0.0	0.3333333333333333	0.6	0.5777777777777777	0.004434589800443459	0.21052631578947367	2.3718894685561356	1.0180225910618068	0.0	0.2518518518518519	0.022222222222222223	0.011111111111111112	0.022222222222222223	0.10370370370370369	0.12222222222222222,
S02E06_chunk_003	en	Subtitles Data	conllu_chunks	9.609756097560975	0.1319796954314721	0.02030456852791878	0.01015228426395939	0.0975609756097561	0.0	0.04878048780487805	0.0	0.0	0.34146341463414637	0.14634146341463414	0.21951219512195122	0.2715736040609137	0.9727272727272728	0.0	0.07317073170731707	1.1132075471698113	0.07547169811320754	0.018867924528301886	0.0	0.0	0.0	0.14634146341463414	0.024390243902439025	0.04878048780487805	0.0	0.0	0.04878048780487805	0.0	0.0	0.0	0.24390243902439024	0.7073170731707317	0.4878048780487805	0.005076142131979695	0.2361111111111111	2.4828316634157455	0.8649504165068991	0.012195121951219513	0.2764227642276422	0.0	0.05081300813008129	0.0	0.21341463414634146	0.08130081300813008,
S02E06_chunk_004	en	Subtitles Data	conllu_chunks	10.295454545454545	0.1346578366445916	0.006622516556291391	0.004415011037527594	0.09090909090909091	0.022727272727272728	0.045454545454545456	0.0	0.0	0.36363636363636365	0.06818181818181818	0.25	0.282560706401766	0.9411764705882353	0.0	0.06818181818181818	1.082191780821918	0.0821917808219178	0.0273972602739726	0.0136986301369863	0.0	0.022727272727272728	0.06818181818181818	0.0	0.0	0.022727272727272728	0.0	0.045454545454545456	0.022727272727272728	0.03333333333333333	0.0	0.4090909090909091	1.0227272727272727	0.38636363636363635	0.013245033112582781	0.2	2.45466221612612	1.0119325008028215	0.028409090909090908	0.34128787878787875	0.011363636363636364	0.01515151515151515	0.011363636363636364	0.3359848484848485	0.07462121212121212,
S02E06_chunk_005	en	Subtitles Data	conllu_chunks	10.804347826086957	0.096579476861167	0.014084507042253521	0.004024144869215292	0.15217391304347827	0.0	0.2391304347826087	0.0	0.0	0.1956521739130435	0.15217391304347827	0.30434782608695654	0.30181086519114686	0.9803921568627451	0.0	0.21739130434782608	0.8636363636363636	0.13636363636363635	0.015151515151515152	0.015151515151515152	0.0	0.021739130434782608	0.043478260869565216	0.0	0.021739130434782608	0.0	0.0	0.021739130434782608	0.043478260869565216	0.0	0.0	0.3695652173913043	0.9130434782608695	0.4782608695652174	0.008048289738430584	0.29545454545454547	2.4325518382583593	0.9269088399523183	0.021739130434782608	0.3065217391304348	0.007246376811594202	0.016304347826086956	0.007246376811594202	0.15543478260869567	0.18115942028985504,
S02E06_chunk_006	en	Subtitles Data	conllu_chunks	10.325581395348838	0.10135135135135136	0.006756756756756757	0.01126126126126126	0.3023255813953488	0.023255813953488372	0.06976744186046512	0.0	0.0	0.4418604651162791	0.27906976744186046	0.20930232558139536	0.32432432432432434	0.9536423841059603	0.0	0.09302325581395349	1.2244897959183674	0.10204081632653061	0.02040816326530612	0.08163265306122448	0.0	0.023255813953488372	0.046511627906976744	0.0	0.0	0.0	0.0	0.023255813953488372	0.0	0.0	0.02702702702702703	0.046511627906976744	0.5581395348837209	0.627906976744186	0.0045045045045045045	0.3291139240506329	2.4319986215335048	0.8600074989609874	0.0	0.15891472868217055	0.005813953488372093	0.04844961240310078	0.005813953488372093	0.2170542635658915	0.05232558139534884,
S02E06_chunk_007	en	Subtitles Data	conllu_chunks	10.521739130434783	0.09710743801652892	0.010330578512396695	0.002066115702479339	0.15217391304347827	0.0	0.06521739130434782	0.0	0.0	0.30434782608695654	0.08695652173913043	0.13043478260869565	0.25206611570247933	0.976	0.0	0.15217391304347827	1.2549019607843137	0.0784313725490196	0.0196078431372549	0.0196078431372549	0.0	0.043478260869565216	0.10869565217391304	0.06521739130434782	0.0	0.021739130434782608	0.043478260869565216	0.08695652173913043	0.06521739130434782	0.022222222222222223	0.0	0.34782608695652173	0.717391304347826	0.4782608695652174	0.002066115702479339	0.18032786885245902	2.2686298332095207	0.9465879658099337	0.0	0.23985507246376808	0.009782608695652175	0.03695652173913044	0.009782608695652175	0.2688405797101449	0.06521739130434782,
S02E06_chunk_008	en	Subtitles Data	conllu_chunks	11.886363636363637	0.13766730401529637	0.01338432122370937	0.0057361376673040155	0.18181818181818182	0.022727272727272728	0.13636363636363635	0.0	0.0	0.4772727272727273	0.1590909090909091	0.8863636363636364	0.27724665391969405	0.9666666666666667	0.0	0.1590909090909091	1.2419354838709677	0.04838709677419355	0.016129032258064516	0.016129032258064516	0.022727272727272728	0.06818181818181818	0.022727272727272728	0.022727272727272728	0.022727272727272728	0.0	0.0	0.06818181818181818	0.022727272727272728	0.0	0.0	0.38636363636363635	0.8636363636363636	0.38636363636363635	0.0057361376673040155	0.15789473684210525	2.413599500247228	0.9319206677161226	0.0	0.1871212121212121	0.022727272727272728	0.07272727272727272	0.0303030303030303	0.2734848484848485	0.09545454545454546,
S02E06_chunk_009	en	Subtitles Data	conllu_chunks	11.25	0.0707070707070707	0.010101010101010102	0.00404040404040404	0.22727272727272727	0.0	0.06818181818181818	0.0	0.0	0.45454545454545453	0.13636363636363635	0.06818181818181818	0.32323232323232326	0.9696969696969697	0.0	0.045454545454545456	1.2727272727272727	0.06818181818181818	0.022727272727272728	0.06818181818181818	0.0	0.0	0.022727272727272728	0.022727272727272728	0.045454545454545456	0.0	0.045454545454545456	0.045454545454545456	0.045454545454545456	0.14583333333333334	0.020833333333333332	0.11363636363636363	0.4090909090909091	0.6590909090909091	0.012121212121212121	0.379746835443038	2.444201700443182	1.032211158917408	0.0	0.2765151515151515	0.0	0.053030303030303025	0.0	0.14962121212121213	0.02083333333333333,
S02E06_chunk_010	en	Subtitles Data	conllu_chunks	11.642857142857142	0.10224948875255624	0.012269938650306749	0.00408997955010225	0.2619047619047619	0.047619047619047616	0.0	0.0	0.0	0.40476190476190477	0.2619047619047619	0.16666666666666666	0.32515337423312884	0.9578313253012049	0.0	0.16666666666666666	1.1176470588235294	0.04411764705882353	0.0	0.029411764705882353	0.0	0.0	0.09523809523809523	0.0	0.0	0.023809523809523808	0.0	0.047619047619047616	0.023809523809523808	0.025	0.025	0.30952380952380953	0.7441860465116279	0.5581395348837209	0.012269938650306749	0.32098765432098764	2.5651649932863996	1.1656146218353205	0.0	0.31395348837209297	0.0	0.02131782945736434	0.0	0.11627906976744186	0.1763565891472868,
S02E06_chunk_011	en	Subtitles Data	conllu_chunks	10.717391304347826	0.0872210953346856	0.012170385395537525	0.0	0.21739130434782608	0.021739130434782608	0.1956521739130435	0.0	0.0	0.15217391304347827	0.2391304347826087	0.2391304347826087	0.31237322515212984	0.9808917197452229	0.0	0.13043478260869565	0.9285714285714286	0.10714285714285714	0.017857142857142856	0.05357142857142857	0.021739130434782608	0.021739130434782608	0.13043478260869565	0.021739130434782608	0.021739130434782608	0.021739130434782608	0.021739130434782608	0.043478260869565216	0.043478260869565216	0.06060606060606061	0.030303030303030304	0.13043478260869565	0.6739130434782609	0.5869565217391305	0.002028397565922921	0.35526315789473684	2.3538388543823325	0.8348404348564198	0.02717391304347826	0.25905797101449274	0.018115942028985504	0.05072463768115942	0.018115942028985504	0.12681159420289853	0.08695652173913042,
S02E06_chunk_012	en	Subtitles Data	conllu_chunks	13.941176470588236	0.11392405063291139	0.016877637130801686	0.004219409282700422	0.4117647058823529	0.0	0.17647058823529413	0.0	0.0	0.5882352941176471	0.058823529411764705	0.29411764705882354	0.29535864978902954	0.9859154929577465	0.0	0.11764705882352941	1.088235294117647	0.20588235294117646	0.0	0.058823529411764705	0.0	0.0	0.17647058823529413	0.0	0.058823529411764705	0.0	0.0	0.0	0.11764705882352941	0.06666666666666667	0.0	0.17647058823529413	1.3888888888888888	0.2222222222222222	0.012658227848101266	0.24489795918367346	2.877835073423309	1.239281470163823	0.0	0.3611111111111111	0.0	0.08333333333333333	0.0	0.2777777777777778	0.16666666666666666,
S02E08_chunk_001	en	Subtitles Data	conllu_chunks	11.823529411764707	0.12189054726368159	0.017412935323383085	0.004975124378109453	0.14705882352941177	0.058823529411764705	0.23529411764705882	0.0	0.0	0.3235294117647059	0.23529411764705882	0.3235294117647059	0.31592039800995025	0.9844961240310077	0.0	0.058823529411764705	1.0625	0.125	0.08333333333333333	0.041666666666666664	0.0	0.0	0.2647058823529412	0.029411764705882353	0.0	0.11764705882352941	0.0	0.029411764705882353	0.029411764705882353	0.046511627906976744	0.0	0.2647058823529412	0.6764705882352942	0.5294117647058824	0.012437810945273632	0.20270270270270271	2.5199825564247975	0.846212989860302	0.014705882352941176	0.3014705882352941	0.0	0.06127450980392156	0.0	0.09558823529411764	0.05637254901960784,
S02E08_chunk_002	en	Subtitles Data	conllu_chunks	11.69047619047619	0.09164969450101833	0.012219959266802444	0.010183299389002037	0.2619047619047619	0.07142857142857142	0.09523809523809523	0.0	0.0	0.38095238095238093	0.3333333333333333	0.2857142857142857	0.3340122199592668	1.0	0.0	0.09523809523809523	1.0	0.16129032258064516	0.03225806451612903	0.03225806451612903	0.023809523809523808	0.023809523809523808	0.09523809523809523	0.023809523809523808	0.047619047619047616	0.047619047619047616	0.0	0.0	0.023809523809523808	0.0	0.0	0.14285714285714285	0.7441860465116279	0.5348837209302325	0.008146639511201629	0.3058823529411765	2.5580122043243163	1.0213120299300424	0.003875968992248062	0.23255813953488372	0.009689922480620155	0.05503875968992247	0.005813953488372093	0.11395348837209303	0.16046511627906979,
S02E08_chunk_003	en	Subtitles Data	conllu_chunks	10.340909090909092	0.0989010989010989	0.017582417582417582	0.006593406593406593	0.20454545454545456	0.022727272727272728	0.06818181818181818	0.0	0.0	0.5	0.1590909090909091	0.2727272727272727	0.2835164835164835	1.0	0.0	0.13636363636363635	1.3333333333333333	0.07407407407407407	0.0	0.018518518518518517	0.0	0.0	0.25	0.022727272727272728	0.022727272727272728	0.045454545454545456	0.0	0.022727272727272728	0.045454545454545456	0.07692307692307693	0.038461538461538464	0.3181818181818182	0.5	0.6590909090909091	0.008791208791208791	0.32142857142857145	2.5573286450626025	1.1788854787517888	0.03409090909090909	0.29924242424242425	0.0	0.10227272727272728	0.0	0.11174242424242423	0.06628787878787878,
S02E08_chunk_004	en	Subtitles Data	conllu_chunks	10.377777777777778	0.12419700214132762	0.014989293361884369	0.008565310492505354	0.17777777777777778	0.06666666666666667	0.13333333333333333	0.0	0.0	0.5555555555555556	0.15555555555555556	0.17777777777777778	0.2890792291220557	0.9854014598540146	0.0	0.13333333333333333	1.4285714285714286	0.08163265306122448	0.02040816326530612	0.0	0.0	0.0	0.022222222222222223	0.0	0.044444444444444446	0.0	0.0	0.044444444444444446	0.022222222222222223	0.0	0.0	0.4444444444444444	0.5555555555555556	0.6888888888888889	0.014989293361884369	0.21052631578947367	2.3278680558788087	0.9884741682053512	0.011111111111111112	0.28888888888888886	0.0	0.011111111111111112	0.0	0.14444444444444443	0.033333333333333326,
S02E08_chunk_005	en	Subtitles Data	conllu_chunks	10.333333333333334	0.14640198511166252	0.02977667493796526	0.007444168734491315	0.28205128205128205	0.0	0.05128205128205128	0.0	0.0	0.41025641025641024	0.2564102564102564	0.358974358974359	0.28287841191067	0.9827586206896551	0.0	0.10256410256410256	1.183673469387755	0.10204081632653061	0.04081632653061224	0.0	0.0	0.02564102564102564	0.07692307692307693	0.05128205128205128	0.0	0.02564102564102564	0.0	0.05128205128205128	0.02564102564102564	0.0	0.02857142857142857	0.48717948717948717	0.5	0.525	0.007444168734491315	0.13333333333333333	2.462001887001887	1.0557322307322308	0.03125	0.29791666666666666	0.008333333333333333	0.07916666666666666	0.008333333333333333	0.17916666666666664	0.07083333333333333,
S02E08_chunk_006	en	Subtitles Data	conllu_chunks	8.857142857142858	0.09946236559139784	0.021505376344086023	0.0	0.14285714285714285	0.023809523809523808	0.023809523809523808	0.0	0.0	0.2857142857142857	0.16666666666666666	0.4523809523809524	0.2661290322580645	0.99	0.0	0.0	1.2285714285714286	0.08571428571428572	0.0	0.02857142857142857	0.023809523809523808	0.0	0.11904761904761904	0.023809523809523808	0.07142857142857142	0.023809523809523808	0.0	0.023809523809523808	0.07142857142857142	0.038461538461538464	0.038461538461538464	0.2857142857142857	0.38095238095238093	0.6428571428571429	0.008064516129032258	0.30612244897959184	2.3177244382601527	0.9402009035937607	0.047619047619047616	0.2777777777777778	0.011904761904761904	0.047619047619047616	0.011904761904761904	0.126984126984127	0.047619047619047616,
S02E08_chunk_007	en	Subtitles Data	conllu_chunks	9.880952380952381	0.11566265060240964	0.02891566265060241	0.004819277108433735	0.21428571428571427	0.047619047619047616	0.14285714285714285	0.0	0.0	0.38095238095238093	0.11904761904761904	0.5238095238095238	0.30843373493975906	0.9846153846153847	0.0	0.14285714285714285	0.9433962264150944	0.22641509433962265	0.0	0.018867924528301886	0.0	0.023809523809523808	0.09523809523809523	0.09523809523809523	0.0	0.0	0.0	0.047619047619047616	0.09523809523809523	0.0	0.08571428571428572	0.21428571428571427	0.6428571428571429	0.5238095238095238	0.007228915662650603	0.21333333333333335	2.201591566696609	0.8919406869196784	0.007936507936507936	0.19642857142857142	0.007936507936507936	0.11507936507936507	0.007936507936507936	0.09722222222222221	0.2103174603174603,
S02E08_chunk_008	en	Subtitles Data	conllu_chunks	10.432432432432432	0.11658031088082901	0.012953367875647668	0.0	0.1891891891891892	0.02702702702702703	0.02702702702702703	0.0	0.0	0.4594594594594595	0.08108108108108109	0.4864864864864865	0.24870466321243523	0.9504950495049505	0.0	0.10810810810810811	1.358974358974359	0.10256410256410256	0.02564102564102564	0.0	0.0	0.0	0.2702702702702703	0.02702702702702703	0.0	0.08108108108108109	0.0	0.02702702702702703	0.08108108108108109	0.0	0.0	0.5945945945945946	0.5526315789473685	0.5789473684210527	0.0025906735751295338	0.1896551724137931	2.248935174244772	1.0585759065635225	0.0	0.3461779448621554	0.0	0.07017543859649122	0.0	0.14285714285714288	0.09868421052631579,
