afile	alang	akorp	astatus	sentlength	ppron	possdet	indef	cconj	whconj	relativ	pied	correl	copula	attrib	pasttense	lexdens	lexTTR	mquantif	mpred	finites	infs	pverbals	deverbals	bypassives	longpassives	sconj	addit	advers	caus	tempseq	epist	but	comp	sup	neg	numcls	simple	demdets	nnargs	mhd	mdd	acl	aux	aux:pass	ccomp	nsubj:pass	parataxis	xcomp
S02E10_chunk_003	es	Subtitles Data	conllu_chunks	10.951219512195122	0.08685968819599109	0.011135857461024499	0.024498886414253896	0.2682926829268293	0.0	0.0	0.0	0.0	0.12195121951219512	0.17073170731707318	0.07317073170731707	0.29175946547884185	0.9632352941176471	0.0	0.0	0.9056603773584906	0.0	0.0	0.0	0.0	0.0	0.5853658536585366	0.21951219512195122	0.04878048780487805	0.21951219512195122	0.0975609756097561	0.024390243902439025	0.0	0.05263157894736842	0.0	0.21951219512195122	0.7317073170731707	0.5853658536585366	0.0334075723830735	0.3181818181818182	2.4537759839730686	0.9240443928109111	0.012195121951219513	0.05691056910569105	0.0	0.13008130081300812	0.0	0.036585365853658534	0.20325203252032517
S02E10_chunk_004	es	Subtitles Data	conllu_chunks	9.744186046511627	0.04295942720763723	0.002386634844868735	0.011933174224343675	0.20930232558139536	0.0	0.0	0.0	0.0	0.16279069767441862	0.13953488372093023	0.13953488372093023	0.26730310262529833	0.9491525423728814	0.0	0.0	1.0425531914893618	0.0	0.0	0.0	0.0	0.0	0.37209302325581395	0.27906976744186046	0.046511627906976744	0.18604651162790697	0.046511627906976744	0.0	0.0	0.02857142857142857	0.0	0.16279069767441862	0.5116279069767442	0.627906976744186	0.050119331742243436	0.4838709677419355	2.2702067344500207	0.7114948928560421	0.0755813953488372	0.05813953488372093	0.0	0.09302325581395349	0.0	0.03488372093023256	0.11046511627906977
S02E10_chunk_005	es	Subtitles Data	conllu_chunks	9.348837209302326	0.03980099502487562	0.004975124378109453	0.014925373134328358	0.20930232558139536	0.0	0.0	0.0	0.0	0.20930232558139536	0.2558139534883721	0.13953488372093023	0.3656716417910448	0.9607843137254902	0.0	0.0	0.875	0.0	0.0	0.0	0.0	0.0	0.23255813953488372	0.2558139534883721	0.0	0.023255813953488372	0.023255813953488372	0.0	0.0	0.058823529411764705	0.0	0.16279069767441862	0.6744186046511628	0.5581395348837209	0.05472636815920398	0.6388888888888888	2.4882898754991776	0.79927514346119	0.03875968992248062	0.08914728682170542	0.0	0.08527131782945736	0.0	0.031007751937984496	0.19767441860465115
S02E10_chunk_006	es	Subtitles Data	conllu_chunks	10.2	0.04793028322440087	0.010893246187363835	0.0196078431372549	0.2222222222222222	0.0	0.0	0.0	0.0	0.17777777777777778	0.17777777777777778	0.2222222222222222	0.355119825708061	0.9644970414201184	0.0	0.0	1.0909090909090908	0.0	0.0	0.0	0.0	0.0	0.2222222222222222	0.26666666666666666	0.1111111111111111	0.17777777777777778	0.044444444444444446	0.022222222222222223	0.0	0.04081632653061224	0.0	0.24444444444444444	0.5111111111111111	0.6444444444444445	0.058823529411764705	0.6326530612244898	2.529259627142922	0.7955830878447203	0.022222222222222223	0.1111111111111111	0.0	0.08888888888888889	0.0	0.1	0.05555555555555555
S02E10_chunk_007	es	Subtitles Data	conllu_chunks	10.347826086956522	0.06932773109243698	0.02100840336134454	0.0273109243697479	0.1956521739130435	0.0	0.0	0.0	0.0	0.15217391304347827	0.17391304347826086	0.30434782608695654	0.34243697478991597	0.9819277108433735	0.0	0.0	1.0298507462686568	0.0	0.0	0.0	0.0	0.0	0.45652173913043476	0.15217391304347827	0.043478260869565216	0.08695652173913043	0.0	0.043478260869565216	0.0	0.019230769230769232	0.0	0.3695652173913043	0.6956521739130435	0.5434782608695652	0.0273109243697479	0.47540983606557374	2.587521687249948	0.8343048859353207	0.010869565217391304	0.1648550724637681	0.0	0.12318840579710144	0.0	0.08695652173913043	0.1358695652173913
S02E10_chunk_008	es	Subtitles Data	conllu_chunks	10.270833333333334	0.06896551724137931	0.012170385395537525	0.02231237322515213	0.08333333333333333	0.0	0.0	0.0	0.0	0.25	0.0625	0.3333333333333333	0.24949290060851928	0.9534883720930233	0.0	0.0	1.14	0.0	0.0	0.0	0.0	0.0	0.125	0.10416666666666667	0.020833333333333332	0.020833333333333332	0.0	0.0	0.0	0.038461538461538464	0.0	0.20833333333333334	0.6041666666666666	0.5625	0.04259634888438134	0.43859649122807015	2.317578942618904	0.8975941230137202	0.08333333333333333	0.020833333333333332	0.0	0.07291666666666667	0.0	0.0625	0.09375
S02E10_chunk_009	es	Subtitles Data	conllu_chunks	11.645833333333334	0.09123434704830054	0.007155635062611807	0.012522361359570662	0.20833333333333334	0.0	0.0	0.0	0.0	0.3541666666666667	0.20833333333333334	0.16666666666666666	0.33094812164579607	0.9685863874345549	0.0	0.0	1.082191780821918	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.16666666666666666	0.125	0.08333333333333333	0.08333333333333333	0.08333333333333333	0.0	0.015873015873015872	0.0	0.3541666666666667	0.9375	0.3958333333333333	0.026833631484794274	0.3125	2.6207810677383043	0.9821676830722882	0.03125	0.0625	0.0	0.03125	0.0	0.10416666666666667	0.125
S02E10_chunk_010	es	Subtitles Data	conllu_chunks	10.6	0.04821802935010482	0.016771488469601678	0.0041928721174004195	0.2	0.0	0.0	0.0	0.0	0.17777777777777778	0.17777777777777778	0.1111111111111111	0.33542976939203356	0.9815950920245399	0.0	0.0	0.9846153846153847	0.0	0.0	0.0	0.0	0.0	0.17777777777777778	0.2	0.022222222222222223	0.044444444444444446	0.022222222222222223	0.0	0.0	0.0	0.02564102564102564	0.1111111111111111	0.6888888888888889	0.4888888888888889	0.06918238993710692	0.5370370370370371	2.689945332445333	0.8955254005254004	0.044444444444444446	0.1	0.0	0.12222222222222222	0.0	0.1148148148148148	0.15185185185185185
S02E10_chunk_011	es	Subtitles Data	conllu_chunks	9.770833333333334	0.06396588486140725	0.006396588486140725	0.006396588486140725	0.1875	0.0	0.0	0.0	0.0	0.08333333333333333	0.1875	0.14583333333333334	0.34968017057569295	0.9425287356321839	0.0	0.0	0.803030303030303	0.0	0.0	0.0	0.0	0.0	0.125	0.16666666666666666	0.020833333333333332	0.020833333333333332	0.041666666666666664	0.0625	0.0	0.0196078431372549	0.0	0.2916666666666667	0.5833333333333334	0.5416666666666666	0.057569296375266525	0.5490196078431373	2.470617519055019	0.9041966713841715	0.06944444444444443	0.17708333333333334	0.0	0.03125	0.0	0.01736111111111111	0.1423611111111111
S02E10_chunk_012	es	Subtitles Data	conllu_chunks	10.11111111111111	0.07472527472527472	0.008791208791208791	0.015384615384615385	0.17777777777777778	0.0	0.0	0.0	0.0	0.17777777777777778	0.15555555555555556	0.08888888888888889	0.3098901098901099	0.9724137931034482	0.0	0.0	1.0576923076923077	0.0	0.0	0.0	0.0	0.0	0.2222222222222222	0.2	0.0	0.06666666666666667	0.0	0.044444444444444446	0.0	0.047619047619047616	0.0	0.26666666666666666	0.4888888888888889	0.6888888888888889	0.046153846153846156	0.5294117647058824	2.4295362480656597	0.8790379337438161	0.03333333333333333	0.07777777777777778	0.0	0.06666666666666667	0.0	0.08888888888888889	0.08888888888888889
S02E10_chunk_013	es	Subtitles Data	conllu_chunks	10.454545454545455	0.06376811594202898	0.008695652173913044	0.005797101449275362	0.06060606060606061	0.0	0.0	0.0	0.0	0.15151515151515152	0.15151515151515152	0.12121212121212122	0.2927536231884058	0.9619047619047619	0.0	0.0	0.8863636363636364	0.0	0.0	0.0	0.0	0.0	0.21212121212121213	0.09090909090909091	0.0	0.030303030303030304	0.0	0.0	0.0	0.038461538461538464	0.0	0.2727272727272727	0.7272727272727273	0.5757575757575758	0.08695652173913043	0.5714285714285714	2.5425064858888384	0.7234121542945073	0.06060606060606061	0.06060606060606061	0.0	0.015151515151515152	0.0	0.007575757575757576	0.2196969696969697
S03E07_chunk_001	es	Subtitles Data	conllu_chunks	11.390243902439025	0.044967880085653104	0.010706638115631691	0.014989293361884369	0.21951219512195122	0.0	0.0	0.0	0.0	0.34146341463414637	0.24390243902439024	0.0975609756097561	0.29764453961456105	0.952054794520548	0.0	0.0	1.2340425531914894	0.0	0.0	0.0	0.0	0.0	0.43902439024390244	0.2926829268292683	0.0	0.17073170731707318	0.024390243902439025	0.0	0.0	0.08695652173913043	0.0	0.12195121951219512	0.7317073170731707	0.5365853658536586	0.055674518201284794	0.5925925925925926	2.6016931319119263	0.8111966464907642	0.03902439024390244	0.11056910569105691	0.0	0.11544715447154472	0.0	0.10731707317073172	0.04227642276422764
S03E07_chunk_002	es	Subtitles Data	conllu_chunks	8.236842105263158	0.06070287539936102	0.006389776357827476	0.019169329073482427	0.21052631578947367	0.0	0.0	0.0	0.0	0.18421052631578946	0.07894736842105263	0.21052631578947367	0.30990415335463256	0.9897959183673469	0.0	0.0	1.1515151515151516	0.0	0.0	0.0	0.0	0.0	0.21052631578947367	0.23684210526315788	0.07894736842105263	0.15789473684210525	0.0	0.0	0.0	0.05405405405405406	0.0	0.10526315789473684	0.5526315789473685	0.5	0.051118210862619806	0.42424242424242425	2.446258639021797	0.7011240221766538	0.09210526315789473	0.02631578947368421	0.0	0.039473684210526314	0.0	0.0	0.18421052631578946
S03E07_chunk_003	es	Subtitles Data	conllu_chunks	10.840909090909092	0.041928721174004195	0.010482180293501049	0.014675052410901468	0.2727272727272727	0.0	0.0	0.0	0.0	0.22727272727272727	0.36363636363636365	0.09090909090909091	0.3689727463312369	0.967032967032967	0.0	0.0	0.8428571428571429	0.0	0.0	0.0	0.0	0.0	0.4772727272727273	0.22727272727272727	0.13636363636363635	0.18181818181818182	0.06818181818181818	0.06818181818181818	0.0	0.0196078431372549	0.0	0.20454545454545456	0.9318181818181818	0.5	0.04821802935010482	0.5925925925925926	2.5238851182279274	0.7186874281002482	0.015909090909090907	0.062121212121212126	0.0	0.11363636363636363	0.0	0.03409090909090909	0.2515151515151515
S03E07_chunk_004	es	Subtitles Data	conllu_chunks	11.71111111111111	0.09297912713472485	0.007590132827324478	0.007590132827324478	0.28888888888888886	0.0	0.0	0.0	0.0	0.3111111111111111	0.17777777777777778	0.24444444444444444	0.3396584440227704	0.9944444444444445	0.0	0.0	1.0253164556962024	0.0	0.0	0.0	0.0	0.0	0.4444444444444444	0.26666666666666666	0.044444444444444446	0.17777777777777778	0.022222222222222223	0.044444444444444446	0.0	0.06818181818181818	0.0	0.28888888888888886	0.9333333333333333	0.5111111111111111	0.03795066413662239	0.4107142857142857	2.730742991576325	1.186379114712448	0.05555555555555555	0.16666666666666666	0.0	0.22037037037037036	0.0	0.06481481481481483	0.09259259259259257
S03E07_chunk_005	es	Subtitles Data	conllu_chunks	9.75	0.055944055944055944	0.018648018648018648	0.013986013986013986	0.29545454545454547	0.0	0.0	0.0	0.0	0.1590909090909091	0.045454545454545456	0.1590909090909091	0.30303030303030304	0.9701492537313433	0.0	0.0	0.9464285714285714	0.0	0.0	0.0	0.0	0.0	0.3181818181818182	0.29545454545454547	0.022727272727272728	0.09090909090909091	0.0	0.022727272727272728	0.0	0.11538461538461539	0.0	0.20454545454545456	0.6136363636363636	0.6136363636363636	0.06060606060606061	0.5	2.442215663534795	0.925233109410213	0.041666666666666664	0.08712121212121213	0.0	0.09848484848484848	0.0	0.022727272727272728	0.20454545454545456
S03E07_chunk_006	es	Subtitles Data	conllu_chunks	9.883720930232558	0.047058823529411764	0.01647058823529412	0.004705882352941176	0.18604651162790697	0.0	0.0	0.0	0.0	0.27906976744186046	0.09302325581395349	0.11627906976744186	0.3341176470588235	0.9466666666666667	0.0	0.0	1.1111111111111112	0.0	0.0	0.0	0.0	0.0	0.2558139534883721	0.27906976744186046	0.046511627906976744	0.023255813953488372	0.0	0.06976744186046512	0.0	0.08333333333333333	0.0	0.2558139534883721	0.4186046511627907	0.7209302325581395	0.07764705882352942	0.66	2.4545093795093793	0.862703724943627	0.03488372093023256	0.011627906976744186	0.0	0.10465116279069768	0.0	0.0	0.10465116279069768
S03E07_chunk_007	es	Subtitles Data	conllu_chunks	8.947368421052632	0.05588235294117647	0.008823529411764706	0.008823529411764706	0.2631578947368421	0.0	0.0	0.0	0.0	0.21052631578947367	0.02631578947368421	0.07894736842105263	0.2911764705882353	0.9705882352941176	0.0	0.0	1.0588235294117647	0.0	0.0	0.0	0.0	0.0	0.21052631578947367	0.23684210526315788	0.05263157894736842	0.13157894736842105	0.02631578947368421	0.0	0.0	0.0	0.0	0.3157894736842105	0.3684210526315789	0.6842105263157895	0.061764705882352944	0.6	2.318511714893294	0.6624862345257082	0.02631578947368421	0.10526315789473684	0.0	0.05263157894736842	0.0	0.0	0.13157894736842105
S03E07_chunk_008	es	Subtitles Data	conllu_chunks	11.76086956521739	0.07578558225508318	0.0166358595194085	0.022181146025878003	0.41304347826086957	0.0	0.0	0.0	0.0	0.32608695652173914	0.2608695652173913	0.17391304347826086	0.3456561922365989	0.9842105263157894	0.0	0.0	1.0416666666666667	0.0	0.0	0.0	0.0	0.0	0.391304347826087	0.30434782608695654	0.06521739130434782	0.08695652173913043	0.15217391304347827	0.043478260869565216	0.0	0.018518518518518517	0.0	0.2826086956521739	0.8478260869565217	0.4782608695652174	0.027726432532347505	0.5245901639344263	2.7237130473341975	1.0828756323738535	0.07065217391304347	0.14673913043478262	0.0	0.08152173913043478	0.0	0.09782608695652174	0.125
S03E07_chunk_009	es	Subtitles Data	conllu_chunks	10.473684210526315	0.04271356783919598	0.01507537688442211	0.01507537688442211	0.2894736842105263	0.0	0.0	0.0	0.0	0.18421052631578946	0.18421052631578946	0.07894736842105263	0.3165829145728643	0.9921259842519685	0.0	0.0	1.1428571428571428	0.0	0.0	0.0	0.0	0.0	0.21052631578947367	0.2894736842105263	0.02631578947368421	0.07894736842105263	0.02631578947368421	0.0	0.0	0.027777777777777776	0.0	0.18421052631578946	0.631578947368421	0.5789473684210527	0.035175879396984924	0.5882352941176471	2.725072880336038	0.7448413889895885	0.08333333333333334	0.04824561403508772	0.0	0.08771929824561404	0.0	0.06578947368421052	0.030701754385964914
S03E07_chunk_010	es	Subtitles Data	conllu_chunks	8.583333333333334	0.03559870550161812	0.009708737864077669	0.006472491909385114	0.05555555555555555	0.0	0.0	0.0	0.0	0.2777777777777778	0.05555555555555555	0.1111111111111111	0.3074433656957929	0.95	0.0	0.0	1.25	0.0	0.0	0.0	0.0	0.0	0.19444444444444445	0.027777777777777776	0.027777777777777776	0.08333333333333333	0.027777777777777776	0.027777777777777776	0.0	0.0	0.0	0.3888888888888889	0.5277777777777778	0.5555555555555556	0.04854368932038835	0.44	2.412258497675164	0.6865850970017636	0.027777777777777776	0.027777777777777776	0.0	0.1111111111111111	0.0	0.05555555555555555	0.1388888888888889
S03E07_chunk_011	es	Subtitles Data	conllu_chunks	9.48936170212766	0.03587443946188341	0.006726457399103139	0.006726457399103139	0.23404255319148937	0.0	0.0	0.0	0.0	0.14893617021276595	0.2765957446808511	0.0851063829787234	0.3273542600896861	0.9605263157894737	0.0	0.0	1.1224489795918366	0.0	0.0	0.0	0.0	0.0	0.3191489361702128	0.1702127659574468	0.06382978723404255	0.0851063829787234	0.02127659574468085	0.02127659574468085	0.0	0.10869565217391304	0.0	0.1702127659574468	0.6382978723404256	0.574468085106383	0.03587443946188341	0.5555555555555556	2.4195046088663106	0.809398875356322	0.031914893617021274	0.09574468085106383	0.0	0.13829787234042554	0.0	0.1276595744680851	0.05319148936170213
S03E07_chunk_012	es	Subtitles Data	conllu_chunks	13.125	0.08952380952380952	0.022857142857142857	0.02095238095238095	0.575	0.0	0.0	0.0	0.0	0.15	0.15	0.425	0.3504761904761905	1.0	0.0	0.0	0.8024691358024691	0.0	0.0	0.0	0.0	0.0	0.35	0.45	0.1	0.15	0.125	0.025	0.0	0.06060606060606061	0.0	0.275	1.05	0.425	0.05523809523809524	0.47692307692307695	2.9665309369208366	1.0189067326722125	0.1375	0.11041666666666665	0.0	0.05625	0.0	0.0	0.2458333333333333
S03E07_chunk_013	es	Subtitles Data	conllu_chunks	9.682926829268293	0.07052896725440806	0.03526448362720403	0.007556675062972292	0.14634146341463414	0.0	0.0	0.0	0.0	0.14634146341463414	0.1951219512195122	0.12195121951219512	0.36272040302267	0.9863013698630136	0.0	0.0	0.8813559322033898	0.0	0.0	0.0	0.0	0.0	0.3170731707317073	0.0975609756097561	0.024390243902439025	0.0975609756097561	0.07317073170731707	0.0	0.0	0.03333333333333333	0.0	0.14634146341463414	0.5609756097560976	0.6585365853658537	0.030226700251889168	0.6	2.4503588639958793	0.7696248355502301	0.024390243902439025	0.10569105691056913	0.0	0.07317073170731707	0.0	0.024390243902439025	0.1382113821138211
S03E07_chunk_014	es	Subtitles Data	conllu_chunks	10.5	0.08095238095238096	0.023809523809523808	0.004761904761904762	0.2	0.0	0.0	0.0	0.0	0.075	0.1	0.125	0.34285714285714286	0.993103448275862	0.0	0.0	0.8813559322033898	0.0	0.0	0.0	0.0	0.0	0.475	0.275	0.025	0.15	0.075	0.025	0.0	0.022222222222222223	0.0	0.3	0.8	0.475	0.030952380952380953	0.4411764705882353	2.6757328204561173	0.8601011578720558	0.041666666666666664	0.05833333333333333	0.0	0.16666666666666666	0.0	0.05	0.1833333333333333
S03E07_chunk_015	es	Subtitles Data	conllu_chunks	10.404761904761905	0.04576659038901602	0.004576659038901602	0.013729977116704805	0.23809523809523808	0.0	0.0	0.0	0.0	0.19047619047619047	0.11904761904761904	0.11904761904761904	0.34553775743707094	0.9617834394904459	0.0	0.0	0.9122807017543859	0.0	0.0	0.0	0.0	0.0	0.30952380952380953	0.2619047619047619	0.023809523809523808	0.19047619047619047	0.0	0.07142857142857142	0.0	0.06818181818181818	0.0	0.2857142857142857	0.6428571428571429	0.5238095238095238	0.07093821510297482	0.75	2.5497642916815844	0.7797222131808598	0.023809523809523808	0.05952380952380952	0.0	0.10714285714285714	0.0	0.0	0.16666666666666666
S03E07_chunk_016	es	Subtitles Data	conllu_chunks	9.651162790697674	0.0746987951807229	0.0	0.007228915662650603	0.11627906976744186	0.0	0.0	0.0	0.0	0.20930232558139536	0.23255813953488372	0.11627906976744186	0.3397590361445783	0.9527027027027027	0.0	0.0	1.0192307692307692	0.0	0.0	0.0	0.0	0.0	0.20930232558139536	0.18604651162790697	0.09302325581395349	0.23255813953488372	0.06976744186046512	0.06976744186046512	0.0	0.05357142857142857	0.0	0.3023255813953488	0.627906976744186	0.5581395348837209	0.043373493975903614	0.45714285714285713	2.3435049446677354	0.7650370301533091	0.007751937984496124	0.06007751937984496	0.0	0.10465116279069768	0.0	0.08527131782945735	0.18410852713178294
S03E07_chunk_017	es	Subtitles Data	conllu_chunks	10.666666666666666	0.046875	0.003125	0.009375	0.16666666666666666	0.0	0.0	0.0	0.0	0.13333333333333333	0.26666666666666666	0.1	0.34375	0.9821428571428571	0.0	0.0	0.9512195121951219	0.0	0.0	0.0	0.0	0.0	0.2	0.2	0.03333333333333333	0.1	0.06666666666666667	0.06666666666666667	0.0	0.0	0.0	0.2	0.7	0.4666666666666667	0.1	0.55	2.5932720057720062	0.814409571909572	0.13333333333333333	0.0	0.04444444444444444	0.027777777777777776	0.0	0.18333333333333332	0.1111111111111111
